CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster,Segment
14126,7,3,706.1300000000001,United Kingdom,Domestic,3,Potential Loyalists
14127,122,3,709.71,United Kingdom,Domestic,2,Loyal Customers
14128,60,2,637.5,United Kingdom,Domestic,2,Loyal Customers
14129,1,5,1123.86,United Kingdom,Domestic,1,VIP / Champions
14130,318,1,480.91,United Kingdom,Domestic,0,At-Risk
14132,1,11,3586.03,United Kingdom,Domestic,1,VIP / Champions
14133,129,3,605.64,United Kingdom,Domestic,2,Loyal Customers
14135,1,15,4690.31,United Kingdom,Domestic,1,VIP / Champions
14138,1,2,965.88,United Kingdom,Domestic,3,Potential Loyalists
14139,45,1,415.82,United Kingdom,Domestic,0,At-Risk
14140,3,2,935.05,United Kingdom,Domestic,3,Potential Loyalists
14141,2,4,915.13,United Kingdom,Domestic,3,Potential Loyalists
14142,372,1,311.81,United Kingdom,Domestic,0,At-Risk
14143,133,1,115.8,United Kingdom,Domestic,0,At-Risk
14145,46,4,3742.2,United Kingdom,Domestic,2,Loyal Customers
14146,8,5,4191.0,United Kingdom,Domestic,1,VIP / Champions
14147,77,2,483.4,United Kingdom,Domestic,0,At-Risk
14148,233,1,157.2,United Kingdom,Domestic,0,At-Risk
14149,220,1,446.62,United Kingdom,Domestic,0,At-Risk
14150,35,2,658.64,United Kingdom,Domestic,3,Potential Loyalists
14152,74,2,621.29,United Kingdom,Domestic,0,At-Risk
14154,238,2,1345.62,United Kingdom,Domestic,2,Loyal Customers
14155,265,1,118.75,United Kingdom,Domestic,0,At-Risk
14157,19,2,424.89,United Kingdom,Domestic,3,Potential Loyalists
14158,39,1,507.66,United Kingdom,Domestic,3,Potential Loyalists
14159,19,11,4630.35,United Kingdom,Domestic,1,VIP / Champions
14161,215,3,1097.62,United Kingdom,Domestic,2,Loyal Customers
14162,173,2,289.36,United Kingdom,Domestic,0,At-Risk
14163,86,4,2445.91,United Kingdom,Domestic,2,Loyal Customers
14164,70,2,1631.77,United Kingdom,Domestic,2,Loyal Customers
14165,275,1,120.44,United Kingdom,Domestic,0,At-Risk
14167,38,4,562.59,United Kingdom,Domestic,2,Loyal Customers
14171,97,1,363.79,United Kingdom,Domestic,0,At-Risk
14173,10,4,450.84,United Kingdom,Domestic,3,Potential Loyalists
14174,32,1,134.46,United Kingdom,Domestic,0,At-Risk
14175,59,3,3222.3,United Kingdom,Domestic,2,Loyal Customers
14176,296,4,576.9000000000001,United Kingdom,Domestic,2,Loyal Customers
14177,85,4,549.46,United Kingdom,Domestic,2,Loyal Customers
14178,8,7,1600.26,United Kingdom,Domestic,1,VIP / Champions
14179,40,2,701.57,United Kingdom,Domestic,3,Potential Loyalists
14180,10,25,4748.52,United Kingdom,Domestic,1,VIP / Champions
14184,66,1,452.89,United Kingdom,Domestic,0,At-Risk
14185,330,1,197.65,United Kingdom,Domestic,0,At-Risk
14188,30,6,2054.36,United Kingdom,Domestic,2,Loyal Customers
14189,1,15,4654.08,United Kingdom,Domestic,1,VIP / Champions
14191,1,13,4684.76,United Kingdom,Domestic,1,VIP / Champions
14193,67,2,853.39,United Kingdom,Domestic,2,Loyal Customers
14194,4,21,11349.52,United Kingdom,Domestic,1,VIP / Champions
14195,201,2,1012.0,United Kingdom,Domestic,0,At-Risk
14196,106,1,335.52,United Kingdom,Domestic,0,At-Risk
14198,17,4,701.4,United Kingdom,Domestic,3,Potential Loyalists
14199,217,1,185.4,United Kingdom,Domestic,0,At-Risk
14201,59,7,747.44,United Kingdom,Domestic,2,Loyal Customers
14204,1,1,150.61,United Kingdom,Domestic,3,Potential Loyalists
14205,16,2,466.7,United Kingdom,Domestic,3,Potential Loyalists
14206,238,1,328.16,United Kingdom,Domestic,0,At-Risk
14208,94,1,151.74,United Kingdom,Domestic,0,At-Risk
14209,10,6,2073.43,United Kingdom,Domestic,1,VIP / Champions
14210,105,6,1905.84,United Kingdom,Domestic,2,Loyal Customers
14211,52,9,2241.1,United Kingdom,Domestic,2,Loyal Customers
14212,89,1,1070.48,United Kingdom,Domestic,0,At-Risk
14214,30,5,1004.38,United Kingdom,Domestic,2,Loyal Customers
14215,11,6,1789.72,United Kingdom,Domestic,1,VIP / Champions
14216,2,4,1839.3,United Kingdom,Domestic,1,VIP / Champions
14217,1,17,2004.98,United Kingdom,Domestic,1,VIP / Champions
14218,42,1,169.48000000000002,United Kingdom,Domestic,0,At-Risk
14219,3,1,89.94,United Kingdom,Domestic,3,Potential Loyalists
14220,246,2,632.4,United Kingdom,Domestic,0,At-Risk
14221,41,9,3432.8,United Kingdom,Domestic,2,Loyal Customers
14222,176,1,683.17,United Kingdom,Domestic,0,At-Risk
14223,91,3,991.13,United Kingdom,Domestic,2,Loyal Customers
14224,109,4,1009.73,United Kingdom,Domestic,2,Loyal Customers
14226,28,5,2214.79,United Kingdom,Domestic,2,Loyal Customers
14227,25,10,3350.96,United Kingdom,Domestic,1,VIP / Champions
14229,51,3,1547.2,United Kingdom,Domestic,2,Loyal Customers
14231,183,3,925.71,United Kingdom,Domestic,2,Loyal Customers
14232,42,5,2048.07,United Kingdom,Domestic,2,Loyal Customers
14233,48,4,1462.72,United Kingdom,Domestic,2,Loyal Customers
14234,21,4,754.12,United Kingdom,Domestic,2,Loyal Customers
14235,74,5,3144.86,United Kingdom,Domestic,2,Loyal Customers
14236,80,2,490.86,United Kingdom,Domestic,0,At-Risk
14237,372,1,161.0,United Kingdom,Domestic,0,At-Risk
14238,325,1,146.85,United Kingdom,Domestic,0,At-Risk
14239,42,11,2380.85,United Kingdom,Domestic,2,Loyal Customers
14240,29,2,890.34,United Kingdom,Domestic,3,Potential Loyalists
14241,183,1,213.7,United Kingdom,Domestic,0,At-Risk
14242,234,2,280.55,United Kingdom,Domestic,0,At-Risk
14243,8,10,2588.77,United Kingdom,Domestic,1,VIP / Champions
14245,219,2,1693.45,United Kingdom,Domestic,2,Loyal Customers
14246,110,3,1474.06,United Kingdom,Domestic,2,Loyal Customers
14247,277,1,136.76999999999998,United Kingdom,Domestic,0,At-Risk
14248,317,1,302.58,United Kingdom,Domestic,0,At-Risk
14250,6,3,1904.05,United Kingdom,Domestic,3,Potential Loyalists
14251,1,5,2879.7000000000003,United Kingdom,Domestic,1,VIP / Champions
14256,259,2,969.06,United Kingdom,Domestic,0,At-Risk
14257,63,5,3099.7200000000003,United Kingdom,Domestic,2,Loyal Customers
14258,8,9,12669.98,United Kingdom,Domestic,1,VIP / Champions
14259,141,1,120.0,United Kingdom,Domestic,0,At-Risk
14261,50,2,1163.45,United Kingdom,Domestic,2,Loyal Customers
14262,7,8,2618.23,United Kingdom,Domestic,1,VIP / Champions
14264,154,2,333.97,United Kingdom,Domestic,0,At-Risk
14267,162,3,1516.24,United Kingdom,Domestic,2,Loyal Customers
14270,331,1,492.65,United Kingdom,Domestic,0,At-Risk
14271,225,1,112.32,United Kingdom,Domestic,0,At-Risk
14272,73,2,437.96,United Kingdom,Domestic,0,At-Risk
14273,50,4,559.97,United Kingdom,Domestic,2,Loyal Customers
14276,98,3,1119.74,United Kingdom,Domestic,2,Loyal Customers
14280,196,1,134.04,United Kingdom,Domestic,0,At-Risk
14282,2,15,3701.44,United Kingdom,Domestic,1,VIP / Champions
14284,30,2,595.25,United Kingdom,Domestic,3,Potential Loyalists
14285,20,4,1910.01,United Kingdom,Domestic,2,Loyal Customers
14286,23,3,4628.75,United Kingdom,Domestic,2,Loyal Customers
14287,7,3,176.63,United Kingdom,Domestic,3,Potential Loyalists
14288,212,1,426.6,United Kingdom,Domestic,0,At-Risk
14289,8,6,911.26,United Kingdom,Domestic,2,Loyal Customers
14290,10,5,2314.65,United Kingdom,Domestic,2,Loyal Customers
14291,1,11,3883.25,United Kingdom,Domestic,1,VIP / Champions
14292,7,9,4871.93,United Kingdom,Domestic,1,VIP / Champions
14293,2,4,1046.56,United Kingdom,Domestic,3,Potential Loyalists
14295,39,1,166.20000000000002,United Kingdom,Domestic,0,At-Risk
14297,17,4,1305.33,United Kingdom,Domestic,2,Loyal Customers
14298,7,44,51527.3,United Kingdom,Domestic,1,VIP / Champions
14299,7,9,3965.62,United Kingdom,Domestic,1,VIP / Champions
14300,18,1,43.2,United Kingdom,Domestic,3,Potential Loyalists
14301,116,1,640.14,United Kingdom,Domestic,0,At-Risk
14304,222,1,383.45,United Kingdom,Domestic,0,At-Risk
14305,70,3,1858.96,United Kingdom,Domestic,2,Loyal Customers
14306,50,2,2093.32,United Kingdom,Domestic,2,Loyal Customers
14307,88,6,2995.72,United Kingdom,Domestic,2,Loyal Customers
14309,7,9,2352.53,United Kingdom,Domestic,1,VIP / Champions
14311,242,1,310.26,United Kingdom,Domestic,0,At-Risk
14312,46,6,1611.59,United Kingdom,Domestic,2,Loyal Customers
14314,106,1,120.0,United Kingdom,Domestic,0,At-Risk
14315,44,6,2481.13,United Kingdom,Domestic,2,Loyal Customers
14317,64,1,508.58,United Kingdom,Domestic,0,At-Risk
14320,206,2,477.79,United Kingdom,Domestic,0,At-Risk
14321,10,5,1530.75,United Kingdom,Domestic,2,Loyal Customers
14323,114,2,605.0600000000001,United Kingdom,Domestic,0,At-Risk
14326,241,1,183.85,United Kingdom,Domestic,0,At-Risk
14327,162,1,311.65,United Kingdom,Domestic,0,At-Risk
14329,16,7,4975.24,United Kingdom,Domestic,1,VIP / Champions
14331,123,2,462.66,United Kingdom,Domestic,0,At-Risk
14332,22,3,840.21,United Kingdom,Domestic,2,Loyal Customers
14333,67,1,415.2,United Kingdom,Domestic,0,At-Risk
14334,16,8,2552.21,United Kingdom,Domestic,1,VIP / Champions
14336,16,4,1614.91,United Kingdom,Domestic,2,Loyal Customers
14338,160,2,588.22,United Kingdom,Domestic,0,At-Risk
14339,242,1,309.52,United Kingdom,Domestic,0,At-Risk
14340,218,1,134.7,United Kingdom,Domestic,0,At-Risk
14341,44,8,2166.98,United Kingdom,Domestic,2,Loyal Customers
14342,20,4,668.5600000000001,United Kingdom,Domestic,2,Loyal Customers
14344,126,8,889.9300000000001,United Kingdom,Domestic,2,Loyal Customers
14345,38,1,108.98,United Kingdom,Domestic,0,At-Risk
14346,120,2,1021.58,United Kingdom,Domestic,2,Loyal Customers
14348,259,1,409.57,United Kingdom,Domestic,0,At-Risk
14349,9,1,133.5,United Kingdom,Domestic,3,Potential Loyalists
14350,273,1,282.93,United Kingdom,Domestic,0,At-Risk
14351,164,1,51.0,United Kingdom,Domestic,0,At-Risk
14352,156,4,1078.96,United Kingdom,Domestic,2,Loyal Customers
14353,214,1,90.6,United Kingdom,Domestic,0,At-Risk
14354,5,2,163.62,United Kingdom,Domestic,3,Potential Loyalists
14355,365,1,174.4,United Kingdom,Domestic,0,At-Risk
14356,79,2,701.23,United Kingdom,Domestic,2,Loyal Customers
14357,42,1,225.12,United Kingdom,Domestic,0,At-Risk
14359,18,3,912.18,United Kingdom,Domestic,3,Potential Loyalists
14360,31,4,2118.03,United Kingdom,Domestic,2,Loyal Customers
14362,21,1,151.5,United Kingdom,Domestic,3,Potential Loyalists
14364,108,8,3717.35,United Kingdom,Domestic,2,Loyal Customers
14367,7,16,9227.82,United Kingdom,Domestic,1,VIP / Champions
14368,319,1,155.0,United Kingdom,Domestic,0,At-Risk
14371,294,1,100.5,United Kingdom,Domestic,0,At-Risk
14373,357,1,76.55,United Kingdom,Domestic,0,At-Risk
14375,184,1,235.56,United Kingdom,Domestic,0,At-Risk
14377,190,2,617.05,United Kingdom,Domestic,0,At-Risk
14379,43,2,348.1,United Kingdom,Domestic,3,Potential Loyalists
14381,51,1,202.68,United Kingdom,Domestic,0,At-Risk
14382,25,1,615.49,United Kingdom,Domestic,3,Potential Loyalists
14383,37,3,1247.69,United Kingdom,Domestic,2,Loyal Customers
14385,8,3,202.11,United Kingdom,Domestic,3,Potential Loyalists
14386,296,1,142.4,United Kingdom,Domestic,0,At-Risk
14387,32,3,1727.6,United Kingdom,Domestic,2,Loyal Customers
14388,9,8,3212.84,United Kingdom,Domestic,1,VIP / Champions
14389,64,2,1043.46,United Kingdom,Domestic,2,Loyal Customers
14390,9,9,4642.57,United Kingdom,Domestic,1,VIP / Champions
14393,217,1,67.95,United Kingdom,Domestic,0,At-Risk
14395,1,9,3479.91,United Kingdom,Domestic,1,VIP / Champions
14396,64,2,487.99,United Kingdom,Domestic,0,At-Risk
14397,2,19,2612.96,United Kingdom,Domestic,1,VIP / Champions
14400,148,1,574.7,United Kingdom,Domestic,0,At-Risk
14401,3,13,4051.48,United Kingdom,Domestic,1,VIP / Champions
14403,129,4,1475.81,United Kingdom,Domestic,2,Loyal Customers
14404,33,6,1449.32,United Kingdom,Domestic,2,Loyal Customers
14406,118,1,156.75,United Kingdom,Domestic,0,At-Risk
14407,106,6,2157.73,United Kingdom,Domestic,2,Loyal Customers
14408,10,7,2599.03,United Kingdom,Domestic,1,VIP / Champions
14409,70,6,2059.4500000000003,United Kingdom,Domestic,2,Loyal Customers
14410,91,9,1100.27,United Kingdom,Domestic,2,Loyal Customers
14411,310,1,1063.0,United Kingdom,Domestic,0,At-Risk
14412,42,2,770.03,United Kingdom,Domestic,2,Loyal Customers
14413,361,1,121.05,United Kingdom,Domestic,0,At-Risk
14414,91,7,1496.98,United Kingdom,Domestic,2,Loyal Customers
14415,0,13,5855.57,United Kingdom,Domestic,1,VIP / Champions
14416,21,2,490.22,United Kingdom,Domestic,3,Potential Loyalists
14418,3,3,1937.25,United Kingdom,Domestic,3,Potential Loyalists
14419,10,6,1051.79,United Kingdom,Domestic,2,Loyal Customers
14420,98,1,387.52,United Kingdom,Domestic,0,At-Risk
14421,56,2,813.11,United Kingdom,Domestic,2,Loyal Customers
14422,0,6,4263.64,United Kingdom,Domestic,1,VIP / Champions
14423,217,1,265.2,United Kingdom,Domestic,0,At-Risk
14424,17,1,322.08,United Kingdom,Domestic,3,Potential Loyalists
14426,23,10,4481.67,United Kingdom,Domestic,1,VIP / Champions
14427,49,2,363.34,United Kingdom,Domestic,0,At-Risk
14428,6,5,1224.06,United Kingdom,Domestic,3,Potential Loyalists
14431,302,1,470.36,United Kingdom,Domestic,0,At-Risk
14432,9,6,2248.5,United Kingdom,Domestic,1,VIP / Champions
14434,21,6,1372.8,United Kingdom,Domestic,2,Loyal Customers
14436,98,1,89.06,United Kingdom,Domestic,0,At-Risk
14437,365,1,63.0,United Kingdom,Domestic,0,At-Risk
14438,305,1,131.9,United Kingdom,Domestic,0,At-Risk
14440,7,5,2357.6800000000003,United Kingdom,Domestic,1,VIP / Champions
14441,0,4,1712.89,United Kingdom,Domestic,1,VIP / Champions
14443,53,4,1420.2,United Kingdom,Domestic,2,Loyal Customers
14446,0,4,1010.35,United Kingdom,Domestic,3,Potential Loyalists
14447,18,5,1163.23,United Kingdom,Domestic,2,Loyal Customers
14448,8,2,375.35,United Kingdom,Domestic,3,Potential Loyalists
14449,18,4,885.8,United Kingdom,Domestic,2,Loyal Customers
14450,180,3,483.25,United Kingdom,Domestic,0,At-Risk
14451,59,2,643.9,United Kingdom,Domestic,2,Loyal Customers
14452,10,2,259.05,United Kingdom,Domestic,3,Potential Loyalists
14453,189,1,119.93,United Kingdom,Domestic,0,At-Risk
14456,4,9,3017.28,United Kingdom,Domestic,1,VIP / Champions
14457,310,1,113.64,United Kingdom,Domestic,0,At-Risk
14459,154,1,1837.92,United Kingdom,Domestic,2,Loyal Customers
14460,109,3,434.34,United Kingdom,Domestic,0,At-Risk
14461,147,3,2103.06,United Kingdom,Domestic,2,Loyal Customers
14462,65,11,1980.57,United Kingdom,Domestic,2,Loyal Customers
14463,97,3,529.62,United Kingdom,Domestic,2,Loyal Customers
14465,246,3,1038.44,United Kingdom,Domestic,2,Loyal Customers
14466,28,7,2272.4,United Kingdom,Domestic,2,Loyal Customers
14467,17,4,596.26,United Kingdom,Domestic,3,Potential Loyalists
14470,11,2,461.19,United Kingdom,Domestic,3,Potential Loyalists
14472,103,8,1852.67,United Kingdom,Domestic,2,Loyal Customers
14473,73,2,234.34000000000003,United Kingdom,Domestic,0,At-Risk
14474,45,1,547.66,United Kingdom,Domestic,0,At-Risk
14475,71,3,925.85,United Kingdom,Domestic,2,Loyal Customers
14476,256,1,193.0,United Kingdom,Domestic,0,At-Risk
14477,19,4,1309.6,United Kingdom,Domestic,2,Loyal Customers
14479,253,2,316.25,United Kingdom,Domestic,0,At-Risk
14480,10,1,279.05,United Kingdom,Domestic,3,Potential Loyalists
14481,164,2,636.51,United Kingdom,Domestic,0,At-Risk
14482,17,6,2022.81,United Kingdom,Domestic,2,Loyal Customers
14483,281,1,137.1,United Kingdom,Domestic,0,At-Risk
14484,49,1,321.92,United Kingdom,Domestic,0,At-Risk
14485,38,1,162.8,United Kingdom,Domestic,0,At-Risk
14487,26,6,1165.48,United Kingdom,Domestic,2,Loyal Customers
14488,67,1,1064.28,United Kingdom,Domestic,0,At-Risk
14489,206,1,463.38,United Kingdom,Domestic,0,At-Risk
14491,174,2,340.93,United Kingdom,Domestic,0,At-Risk
14493,6,5,2383.24,United Kingdom,Domestic,1,VIP / Champions
14494,25,1,139.56,United Kingdom,Domestic,3,Potential Loyalists
14495,50,2,123.8,United Kingdom,Domestic,0,At-Risk
14496,311,2,538.8100000000001,United Kingdom,Domestic,0,At-Risk
14497,308,1,475.37,United Kingdom,Domestic,0,At-Risk
14498,42,5,1957.32,United Kingdom,Domestic,2,Loyal Customers
14499,25,3,808.44,United Kingdom,Domestic,2,Loyal Customers
14500,87,3,356.85,United Kingdom,Domestic,0,At-Risk
14501,183,2,251.21,United Kingdom,Domestic,0,At-Risk
14502,19,11,2429.83,United Kingdom,Domestic,1,VIP / Champions
14503,2,6,3543.26,United Kingdom,Domestic,1,VIP / Champions
14504,46,4,673.26,United Kingdom,Domestic,2,Loyal Customers
14505,16,8,5859.43,United Kingdom,Domestic,1,VIP / Champions
14506,16,5,1960.65,United Kingdom,Domestic,2,Loyal Customers
14507,23,6,1367.88,United Kingdom,Domestic,2,Loyal Customers
14508,21,2,268.05,United Kingdom,Domestic,3,Potential Loyalists
14511,10,5,1314.81,United Kingdom,Domestic,2,Loyal Customers
14512,187,2,275.28,United Kingdom,Domestic,0,At-Risk
14513,100,3,455.59,United Kingdom,Domestic,0,At-Risk
14514,60,3,990.2,United Kingdom,Domestic,2,Loyal Customers
14515,17,6,2076.89,United Kingdom,Domestic,2,Loyal Customers
14517,32,2,330.45,United Kingdom,Domestic,3,Potential Loyalists
14518,63,1,174.37,United Kingdom,Domestic,0,At-Risk
14520,1,2,270.6,United Kingdom,Domestic,3,Potential Loyalists
14522,23,4,974.54,United Kingdom,Domestic,2,Loyal Customers
14523,107,1,241.09,United Kingdom,Domestic,0,At-Risk
14524,31,9,1843.83,United Kingdom,Domestic,2,Loyal Customers
14525,19,9,4215.9,United Kingdom,Domestic,1,VIP / Champions
14527,2,55,8507.13,United Kingdom,Domestic,1,VIP / Champions
14528,36,1,364.22,United Kingdom,Domestic,3,Potential Loyalists
14529,59,3,578.61,United Kingdom,Domestic,2,Loyal Customers
14530,25,6,2862.11,United Kingdom,Domestic,2,Loyal Customers
14532,235,4,932.85,United Kingdom,Domestic,2,Loyal Customers
14533,24,7,1949.72,United Kingdom,Domestic,2,Loyal Customers
14534,2,18,4397.3,United Kingdom,Domestic,1,VIP / Champions
14535,59,3,2854.84,United Kingdom,Domestic,2,Loyal Customers
14536,259,1,170.95,United Kingdom,Domestic,0,At-Risk
14537,57,1,355.56,United Kingdom,Domestic,0,At-Risk
14538,64,2,388.25,United Kingdom,Domestic,0,At-Risk
14539,15,2,537.48,United Kingdom,Domestic,3,Potential Loyalists
14540,9,3,952.66,United Kingdom,Domestic,3,Potential Loyalists
14541,58,8,1453.35,United Kingdom,Domestic,2,Loyal Customers
14542,185,1,103.25,United Kingdom,Domestic,0,At-Risk
14543,28,16,3599.73,United Kingdom,Domestic,1,VIP / Champions
14544,23,2,2004.3,United Kingdom,Domestic,2,Loyal Customers
14546,4,5,2573.93,United Kingdom,Domestic,1,VIP / Champions
14547,3,8,3974.75,United Kingdom,Domestic,1,VIP / Champions
14548,150,2,652.8,United Kingdom,Domestic,0,At-Risk
14549,310,1,289.24,United Kingdom,Domestic,0,At-Risk
14550,10,2,757.37,United Kingdom,Domestic,3,Potential Loyalists
14551,17,2,186.23,United Kingdom,Domestic,3,Potential Loyalists
14552,151,1,164.22,United Kingdom,Domestic,0,At-Risk
14553,18,5,859.27,United Kingdom,Domestic,2,Loyal Customers
14554,9,4,2279.49,United Kingdom,Domestic,2,Loyal Customers
14555,56,2,312.54,United Kingdom,Domestic,0,At-Risk
14557,84,1,788.38,United Kingdom,Domestic,0,At-Risk
14560,6,22,2237.77,United Kingdom,Domestic,1,VIP / Champions
14561,75,3,1080.76,United Kingdom,Domestic,2,Loyal Customers
14562,3,18,5006.77,United Kingdom,Domestic,1,VIP / Champions
14565,95,4,3099.12,United Kingdom,Domestic,2,Loyal Customers
14567,56,2,1530.36,United Kingdom,Domestic,2,Loyal Customers
14569,0,1,227.39,United Kingdom,Domestic,3,Potential Loyalists
14570,280,2,218.06,United Kingdom,Domestic,0,At-Risk
14572,2,7,2804.54,United Kingdom,Domestic,1,VIP / Champions
14573,179,9,1639.82,United Kingdom,Domestic,2,Loyal Customers
14576,371,1,35.400000000000006,United Kingdom,Domestic,0,At-Risk
14577,12,4,859.71,United Kingdom,Domestic,3,Potential Loyalists
14578,2,1,168.63,United Kingdom,Domestic,3,Potential Loyalists
14581,16,1,138.6,United Kingdom,Domestic,3,Potential Loyalists
14582,40,1,114.11,United Kingdom,Domestic,0,At-Risk
14583,5,5,986.96,United Kingdom,Domestic,3,Potential Loyalists
14584,168,4,1033.06,United Kingdom,Domestic,2,Loyal Customers
14585,49,1,157.05,United Kingdom,Domestic,0,At-Risk
14586,276,1,237.36,United Kingdom,Domestic,0,At-Risk
14587,18,9,1580.29,United Kingdom,Domestic,1,VIP / Champions
14589,371,1,39.75,United Kingdom,Domestic,0,At-Risk
14591,14,4,1320.21,United Kingdom,Domestic,2,Loyal Customers
14592,34,3,557.94,United Kingdom,Domestic,2,Loyal Customers
14593,21,3,617.15,United Kingdom,Domestic,3,Potential Loyalists
14594,6,2,363.33,United Kingdom,Domestic,3,Potential Loyalists
14595,19,6,1740.6,United Kingdom,Domestic,2,Loyal Customers
14597,10,2,866.24,United Kingdom,Domestic,3,Potential Loyalists
14598,43,1,221.97,United Kingdom,Domestic,0,At-Risk
14600,305,1,393.33,United Kingdom,Domestic,0,At-Risk
14601,10,1,213.96,United Kingdom,Domestic,3,Potential Loyalists
14603,274,1,660.0,United Kingdom,Domestic,0,At-Risk
14606,0,93,12076.15,United Kingdom,Domestic,1,VIP / Champions
14607,15,14,16209.5,United Kingdom,Domestic,1,VIP / Champions
14608,3,4,1785.15,United Kingdom,Domestic,1,VIP / Champions
14609,71,4,601.56,United Kingdom,Domestic,2,Loyal Customers
14616,242,3,406.08,United Kingdom,Domestic,0,At-Risk
14618,8,3,553.44,United Kingdom,Domestic,3,Potential Loyalists
14619,245,1,394.44,United Kingdom,Domestic,0,At-Risk
14620,205,2,412.78,United Kingdom,Domestic,0,At-Risk
14621,0,5,1788.36,United Kingdom,Domestic,1,VIP / Champions
14622,184,1,320.58000000000004,United Kingdom,Domestic,0,At-Risk
14623,31,5,886.7,United Kingdom,Domestic,2,Loyal Customers
14624,56,2,225.85,United Kingdom,Domestic,0,At-Risk
14625,195,2,899.63,United Kingdom,Domestic,0,At-Risk
14626,23,4,2791.27,United Kingdom,Domestic,2,Loyal Customers
14628,90,2,671.96,United Kingdom,Domestic,0,At-Risk
14629,3,2,955.26,United Kingdom,Domestic,3,Potential Loyalists
14631,50,3,1006.98,United Kingdom,Domestic,2,Loyal Customers
14632,262,1,114.56,United Kingdom,Domestic,0,At-Risk
14633,265,1,344.90000000000003,United Kingdom,Domestic,0,At-Risk
14636,35,2,609.85,United Kingdom,Domestic,3,Potential Loyalists
14638,50,1,443.6,United Kingdom,Domestic,0,At-Risk
14639,51,6,2984.49,United Kingdom,Domestic,2,Loyal Customers
14640,23,6,2107.38,United Kingdom,Domestic,2,Loyal Customers
14641,21,1,110.46,United Kingdom,Domestic,3,Potential Loyalists
14642,58,1,96.12,United Kingdom,Domestic,0,At-Risk
14643,169,2,693.8100000000001,United Kingdom,Domestic,0,At-Risk
14644,67,2,830.76,United Kingdom,Domestic,2,Loyal Customers
14645,156,2,597.09,United Kingdom,Domestic,0,At-Risk
14647,200,1,236.04,United Kingdom,Domestic,0,At-Risk
14649,4,4,1402.59,United Kingdom,Domestic,3,Potential Loyalists
14651,66,2,653.75,United Kingdom,Domestic,2,Loyal Customers
14652,76,1,114.18,United Kingdom,Domestic,0,At-Risk
14653,0,7,1926.65,United Kingdom,Domestic,1,VIP / Champions
14655,7,4,1932.23,United Kingdom,Domestic,2,Loyal Customers
14656,168,2,291.05,United Kingdom,Domestic,0,At-Risk
14657,17,4,848.22,United Kingdom,Domestic,2,Loyal Customers
14658,4,2,247.15,United Kingdom,Domestic,3,Potential Loyalists
14659,8,9,2529.93,United Kingdom,Domestic,1,VIP / Champions
14660,86,2,285.74,United Kingdom,Domestic,0,At-Risk
14661,26,1,107.95,United Kingdom,Domestic,3,Potential Loyalists
14662,28,4,741.37,United Kingdom,Domestic,2,Loyal Customers
14664,19,2,636.24,United Kingdom,Domestic,3,Potential Loyalists
14665,60,5,1835.7,United Kingdom,Domestic,2,Loyal Customers
14666,23,1,195.25,United Kingdom,Domestic,3,Potential Loyalists
14667,10,25,9175.04,United Kingdom,Domestic,1,VIP / Champions
14669,241,3,1259.24,United Kingdom,Domestic,2,Loyal Customers
14670,279,2,392.86,United Kingdom,Domestic,0,At-Risk
14672,234,2,765.55,United Kingdom,Domestic,0,At-Risk
14673,2,5,1736.4,United Kingdom,Domestic,1,VIP / Champions
14675,15,1,596.36,United Kingdom,Domestic,3,Potential Loyalists
14676,30,6,2548.24,United Kingdom,Domestic,2,Loyal Customers
14680,24,16,28754.11,United Kingdom,Domestic,1,VIP / Champions
14681,70,3,498.95,United Kingdom,Domestic,2,Loyal Customers
14682,187,2,52.0,United Kingdom,Domestic,0,At-Risk
14684,25,5,1201.51,United Kingdom,Domestic,2,Loyal Customers
14687,106,1,628.38,United Kingdom,Domestic,0,At-Risk
14688,7,21,5579.1,United Kingdom,Domestic,1,VIP / Champions
14689,208,1,112.8,United Kingdom,Domestic,0,At-Risk
14690,43,2,355.05,United Kingdom,Domestic,3,Potential Loyalists
14691,30,5,2114.33,United Kingdom,Domestic,2,Loyal Customers
14692,136,4,591.55,United Kingdom,Domestic,2,Loyal Customers
14693,264,1,172.9,United Kingdom,Domestic,0,At-Risk
14696,3,7,2078.95,United Kingdom,Domestic,1,VIP / Champions
14697,217,2,188.61,United Kingdom,Domestic,0,At-Risk
14698,1,5,1217.27,United Kingdom,Domestic,1,VIP / Champions
14699,213,1,109.13,United Kingdom,Domestic,0,At-Risk
14700,31,3,2195.1,United Kingdom,Domestic,2,Loyal Customers
14701,10,9,2526.09,United Kingdom,Domestic,1,VIP / Champions
14702,0,17,3251.79,United Kingdom,Domestic,1,VIP / Champions
14703,14,1,318.17,United Kingdom,Domestic,3,Potential Loyalists
14704,10,9,1493.96,United Kingdom,Domestic,1,VIP / Champions
14705,198,1,179.0,United Kingdom,Domestic,0,At-Risk
14708,2,3,1126.37,United Kingdom,Domestic,3,Potential Loyalists
14709,14,13,4921.04,United Kingdom,Domestic,1,VIP / Champions
14710,13,4,599.48,United Kingdom,Domestic,3,Potential Loyalists
14711,9,11,2839.62,United Kingdom,Domestic,1,VIP / Champions
14712,28,3,917.07,United Kingdom,Domestic,2,Loyal Customers
14713,8,11,2662.2,United Kingdom,Domestic,1,VIP / Champions
